cleaned_text,text_cleaned,sentiment_label,sentiment_score
ini bukti,bukti,LABEL_2,0.27303770184516907
gak ada gunanya ngasih makan siang,guna ngasih makan siang,LABEL_4,0.28113245964050293
niat dan rencana pemerintah baik tp sampai di bawah eksekusi nya bgni emng susah berniat baik di negara,niat rencana perintah baik tp bawah eksekusi nya bgni emng susah niat baik negara,LABEL_4,0.2759828269481659
oiiipresiden hentikan sj itu program makan cukup gratiskan pendidikan dan kesehatan,oiiipresiden henti sj program makan cukup gratis didik sehat,LABEL_4,0.24337142705917358
dievaluasi penyelenggaraan nyakk bisa terjadi gini,evaluasi selenggara nyakk jadi gin,LABEL_4,0.2803126871585846
mbg makanan basi gratis,mbg makan basi gratis,LABEL_4,0.28761133551597595
lebih baik uangnya berikan ke pada orang tuanya sajaini lebih tepat sasaran,lebih baik uang ikan orang tua sajaini lebih tepat sasar,LABEL_4,0.26980820298194885
kata si ituu makan saja jangan banyak protes,kata si ituu makan jangan banyak protes,LABEL_4,0.2579796612262726
oknum yg memanfaatkan situasi,oknum manfaat situasi,LABEL_4,0.2755632996559143
seharusnya mbg diberikan khusus anak anak yang orang tuanya kurang mampu,mbg beri khusus anak anak orang tua kurang mampu,LABEL_2,0.25217777490615845
sudah terprediksi mulai awal mobilisasi nya saja sdh bisa di prediksi dg route yg panjang mending duit di alihkan sekolah gratis min slta dr pada seperti ini malah muncul masalah baru,prediksi mulai awal mobilisasi nya prediksi dg route panjang mending duit alih sekolah gratis min slta malah muncul masalah baru,LABEL_4,0.257411390542984
menurut sy akan lebih berharga bila mbg di uangkan dan di berikan kpd ortu siswa,lebih harga bila mbg uang ikan ortu siswa,LABEL_4,0.2486632764339447
waduhgini yang ditakuti,waduhgini takut,LABEL_4,0.295948326587677
ini gak takut sama letkol,takut sama letkol,LABEL_4,0.32681551575660706
kasihan ya coba dengarkan keluhan,kasihan coba dengar keluh,LABEL_2,0.28044021129608154
pemerintah tolong perhatikan,perintah perhati,LABEL_4,0.28505969047546387
program sia dari pilihan yg sangat tidak pandai dalam memilih calon presiden dan wakil rakyatnya,program sia pilih sangat pandai pilih calon presiden wakil rakyat,LABEL_4,0.25736093521118164
kalau basi kenapa dimakan,kalau basi makan,LABEL_4,0.279811292886734
banyak anak² sekolah tidak mau makan makanan gratis,banyak anak sekolah mau makan makan gratis,LABEL_2,0.2740980088710785
mendingan pendidikan gratis makan gratis biaya mahal gedung sekolah banyak yang memenuhi standar,mending didik gratis makan gratis biaya mahal gedung sekolah banyak penuh standar,LABEL_2,0.2595415711402893
yg pentin pemerintah dapat duit,pentin perintah duit,LABEL_4,0.28051790595054626
sayah pendukung berat anis tp sayah sangat setuju adanya program makan gizi gratis ini mudahhan sampe akhir jabatan prabow,sayah dukung berat anis tp sayah sangat tuju ada program makan gizi gratis mudahhan sampe akhir jabat prabow,LABEL_4,0.2695126533508301
tak mungkin negara yang claims kaya boleh buat mcm tu kepada anak sekolah,tak mungkin negara claims kaya buat mcm tu anak sekolah,LABEL_4,0.35752323269844055
kirim ke pak prabowo aja kow dia tes makanan nya duluitu program nya beliau,kirim pak prabowo kow tes makan nya duluitu program nya beliau,LABEL_4,0.26786160469055176
kasian anak buakannya bergizi tapi malah pada sakit,kasi anak bua gizi malah sakit,LABEL_4,0.24731577932834625
terlalu cepat di masak,terlalu cepat masak,LABEL_4,0.2940903604030609
sekolah ku we ra keduman koe seng wes di kei kok protes,sekolah ku we ra dum koe seng wes kei kok protes,LABEL_4,0.24361613392829895
sekolah gratis yes makan gratis no,sekolah gratis yes makan gratis no,LABEL_2,0.2544326186180115
bergizi kata bazzer dan,gizi kata bazzer,LABEL_4,0.3063358664512634
gimana itu,gimana,LABEL_4,0.2778659164905548
berarti pengawas gizi gabut gak kerja,arti awas gizi gabut kerja,LABEL_3,0.24472498893737793
kalian siihhh di suruh sekolah gratis malah ingin makan gratis dmna² gratis ituyaa kya gitu,kalian siihhh suruh sekolah gratis malah makan gratis dmna gratis ituyaa kya gitu,LABEL_4,0.2500583231449127
kesalahan vendor,salah vendor,LABEL_4,0.28767508268356323
mending uangnya dicairkan lalu diberi bantuan langsung ke anak itu,mending uang cair lalu beri bantu langsung anak,LABEL_2,0.23844753205776215
oke ghaz ok ghaz cret cret crettt,oke ghaz ghaz cret cret crettt,LABEL_4,0.29188594222068787
nikmatin az pilihan klean,nikmatin az pilih klean,LABEL_4,0.2800372540950775
kalau keracunan semuax pasti kena tapi kalau hanya satu dua orang itu mungkin mereka mmg lagi sakithanya sj pas lagi makan dari mbg,kalau racun semuax kena kalau satu orang mungkin mmg sakithanya sj pas makan mbg,LABEL_4,0.2725263833999634
nah loh,nah loh,LABEL_2,0.2539038062095642
pentingnya memilih ahli yg benar benar ahlinya,penting pilih ahli benar benar ahli,LABEL_4,0.26919350028038025
program mbgpelaksanaan tak sesimple yg dibayangkantapi ya sudahlahbukan urusan kitaurusan pemerintah itu,program mbgpelaksanaan tak sesimple dibayangkantapi sudahlahbukan urus kitaurusan perintah,LABEL_4,0.2608211040496826
makanya anakku kupesan biar gak mau menerima makanan gratis itu biar itu buat temannya yg brngkat sekolah gak makan,makanya anak pes biar mau terima makan gratis biar buat teman brngkat sekolah makan,LABEL_4,0.23850207030773163
hati dek ntar dibilang gak bersyukur,hati dek ntar bilang syukur,LABEL_4,0.2861754894256592
apapun masakannya pasti masakan ibu yang paling top,apa masakan masakan ibu paling top,LABEL_3,0.26201245188713074
program hanya untuk hbis uang negara sja lbih baik ksih pendidikan gratis sja,program hbis uang negara lbih baik ksih didik gratis,LABEL_2,0.26026690006256104
lbh baik gratiskan biaya pendidikan,lbh baik gratis biaya didik,LABEL_2,0.27358341217041016
tiap anak juga alergi bedamnding g usah makan gratis,tiap anak alergi bedamnding g usah makan gratis,LABEL_4,0.2567671537399292
itu karena apa dapurnya hanya satu masaknya untuk banyak kalau mau lebih terarah dapurnya lebih dari satu biar lebih optimal pendapat aja sih,apa dapur satu masak banyak kalau mau lebih arah dapur lebih satu biar lebih optimal dapat sih,LABEL_4,0.28537821769714355
mubazir cuy ah,mubazir cuy ah,LABEL_4,0.31826838850975037
percuma,percuma,LABEL_4,0.28534069657325745
ini siapa kira kira yang bikin makanan gratisnya,siapa kira kira bikin makan gratis,LABEL_4,0.27450570464134216
saya mau perotes kenapa dikalimantan timur belum ada makan gratis pas nya dibontang utara guntung sdn bontang utara guntung kenapa belum ada,mau perotes dikalimantan timur makan gratis pas nya dibontang utara guntung sdn bontang utara guntung,LABEL_4,0.2546946406364441
lebih baik hentikan saja mbg krn bikin penghamburan uang kalau kondisi mbg nya kaya begitu,lebih baik henti mbg bikin hambur uang kalau kondisi mbg nya kaya,LABEL_4,0.2547697126865387
bagaimana tdk basimasak saja dari jam satu malam,bagaimana basimasak jam satu malam,LABEL_4,0.2974116802215576
sewajarnya ditiap sekolah ada khusus dapur buat masak biar bisa mkn yg segar dan tidak basi biar sehat anak anak indonsia dan semangat sekolah,wajar tiap sekolah khusus dapur buat masak biar mkn segar basi biar sehat anak anak indonsia semangat sekolah,LABEL_2,0.22119788825511932
knpa di mkn klu uda tau basi,knpa mkn klu uda tau basi,LABEL_4,0.31175538897514343
sudah di duga dari awal,duga awal,LABEL_4,0.3140413761138916
makanan anak ada kepentingan sebagian orang,makan anak penting bagi orang,LABEL_2,0.24216730892658234
engk gampang,engk gampang,LABEL_4,0.2938740849494934
apa krna masih panas ya lngsung di masukin ke lunch box nya,apa krna panas lngsung masukin lunch box nya,LABEL_4,0.2856993079185486
makanan bergizi harus ada pengawas dr sekolah spy tdk merugikan anak sekolah,makan gizi awas sekolah spy rugi anak sekolah,LABEL_2,0.2589261829853058
jujur waktu pemilu kemarin pilihan kalah sedih tp saat ini saya bangga dg pilihanku walau kalah,jujur waktu milu kemarin pilih kalah sedih tp bangga dg pilih kalah,LABEL_4,0.2584160268306732
itu bukan salah persiden ny salah nya yang bikin makanan ny atau ngatar ny,bukan salah persiden ny salah nya bikin makan ny ngatar ny,LABEL_4,0.262452632188797
setiap hari pasti banyak yang terbuang karena sering basi kalau ada yang sakit tidak ada,hari banyak buang sering basi kalau sakit,LABEL_4,0.2326345443725586
ga bakalan efektiv ngabisin anggaran tapi ga ada dampak positif programnya bagus tapi lebih bagus pendidikan gratis,bakal efektiv ngabisin anggar dampak positif program bagus lebih bagus didik gratis,LABEL_4,0.23799489438533783
betul makanan dengan jumlah yg banyak tidak mungkin dibuat mendadak pasti dari malam mereka udah bikin ini penyebab sering terasa basi emang betul ini fakta disekolah dikampung saya pernah ikannya gatal ayam tempe bau sayurnya terasa masam basi nah fakta itu pernah terjadi kemudian sekolah mencoba komplain supaya ada perbaikannya,betul makan jumlah banyak mungkin buat dadak malam bikin sebab sering asa basi memang betul fakta seko kampung pernah ikan gatal ayam tempe bau sayur asa masam basi nah fakta pernah jadi kemudian sekolah coba komplain baik,LABEL_4,0.3003079891204834
hayuuu audit periksa itu penyedia mbg,hayuuu audit periksa sedia mbg,LABEL_4,0.28877195715904236
wajar basi sayur dimasak tengah malem dimakan anak jam siang apalgi klo ga higinis cpt basi,wajar basi sayur masak tengah malem makan anak jam siang apalgi kalau higinis cpt basi,LABEL_4,0.24302087724208832
sebaiknya program mbg di evaluasi dan di kaji ulang di salurkan berupa sembako per kk yg benar² tdk mampu bukan per sekolah berupa masakan yg sdh matang,baik program mbg evaluasi kaji ulang salur upa sembako per kk benar mampu bukan per sekolah upa masakan matang,LABEL_2,0.24088333547115326
kesian,kesi,LABEL_4,0.2771108150482178
di tempat saya byk ank yg ngk mkn menunya jd mubazir,tempat byk ank ngk mkn menu jadi mubazir,LABEL_4,0.23841868340969086
itu wadahnya gak food grade aturan dr stainess bukan dr plastik woylah kacau,wadah food grade atur stainess bukan plastik woylah kacau,LABEL_4,0.27555611729621887
kembalikan ke orang tua lebih alami,kembali orang tua lebih alami,LABEL_2,0.2397434562444687
buang uang ga tepat sasaran,buang uang tepat sasar,LABEL_4,0.2696056365966797
wah dimn ni,wah dimn ni,LABEL_4,0.3071708381175995
kenapa konsepnya gak di masak langsung di sekolahsekolah ya mungkin lebih efisien,konsep masak langsung sekolahsekolah mungkin lebih efisien,LABEL_3,0.22977833449840546
betul karena masaknya itu ribuan gimana tdk basi klw masaknya dari malam,betul masak ribu gimana basi klw masak malam,LABEL_4,0.290672242641449
mukin masak nya siangklu mlm ngk mukin basi,mukin masak nya siangklu mlm ngk mukin basi,LABEL_4,0.2830459177494049
dari awal sangat tdk setuju dengan program mbg ini mending di stop pak di alihkan ke pendidikan gratis lebih aman dan lebih membantu masyarakat,awal sangat tuju program mbg mending stop pak alih didik gratis lebih aman lebih bantu masyarakat,LABEL_4,0.254237562417984
dia pkir ngasih mkan ank sekolah itu gampang mudah murahcoba klo prgrm unggulannya skitar dunia usaha tuk mnunjang perputaran ekonomi mntap tuh,pkir ngasih mkan ank sekolah gampang mudah murahcoba kalau prgrm unggul skitar dunia usaha tuk mnunjang putar ekonomi mntap tuh,LABEL_4,0.23883990943431854
miris bgt ya liatnya apa gak sbaiknya dana nya di berikan ke orgtuanya aja masing biar stiap org bs kelola makanan msg utk anaknya,miris banget liat apa sbaiknya dana nya ikan orgtuanya masing biar stiap org bs kelola makan msg anak,LABEL_2,0.24846500158309937
sama pernah anak ku dapat makan nya basiuntungnya bawa makan lauk dari rumah,sama pernah anak ku makan nya basiuntungnya bawa makan lauk rumah,LABEL_2,0.2519562542438507
lebih baik di uangkan saja janga kasi makan yg basi,lebih baik uang janga kasi makan basi,LABEL_4,0.2848733067512512
yang masak kaga nyobain apa,masak kaga nyobain apa,LABEL_4,0.29936063289642334
bisa aja klo basi mungkin saja karna terlalu banyak pesanan masak nya tdk dadakan,kalau basi mungkin terlalu banyak pesan masak nya dada,LABEL_2,0.26699599623680115
anak yg jujur,anak jujur,LABEL_2,0.28930145502090454
kalau pendidikan gratis gak ada basinya,kalau didik gratis basi,LABEL_2,0.25193315744400024
mungkin belum berpengalaman di bidangnya bagian jasa mbg,mungkin alam bidang bagi jasa mbg,LABEL_4,0.29955992102622986
gak usah dibayar kalo gitu dapurnya beres,usah bayar kalau gitu dapur beres,LABEL_2,0.25752130150794983
baiknya bwa mkn dari rumah,baik bwa mkn rumah,LABEL_4,0.3293074071407318
mending skola gratis kan ya,mending skola gratis kan,LABEL_4,0.27260732650756836
mubajir kan akhirnya buang biaya,mubajir kan akhir buang biaya,LABEL_4,0.2684641182422638
dihentikan saja menurut saya banyak masalah disana sini,henti banyak masalah sana sini,LABEL_4,0.29772400856018066
sama dgn sekolah sy kadang begini,sama sekolah kadang begini,LABEL_4,0.26175999641418457
telur bau bg tadi aku untung ga di makan,telur bau bg tadi aku untung makan,LABEL_4,0.3301480710506439
aku belum dapat daerahh sragen karangmalang gimana nihhhh,aku daerahh sragen karangmalang gimana nihhhh,LABEL_4,0.2735424041748047
makanan basi gratis,makan basi gratis,LABEL_4,0.28503191471099854
trauma makan daging,trauma makan daging,LABEL_4,0.2968079745769501
dulu jarang sarapan kalau mau sekolahtp banyak yg pinter dan jujur,dulu jarang sarap kalau mau sekolahtp banyak pinter jujur,LABEL_2,0.26207002997398376
enak pendidikan gratis to,enak didik gratis to,LABEL_4,0.25691524147987366
ah mana pemerintah memperhatikan yang kaya gini mana peduli mereka pemerintah payah,ah mana perintah perhati kaya gin mana peduli perintah payah,LABEL_4,0.29981309175491333
mungkin gegara masih panastrus langsung tutup kapa eee,mungkin gegara panastrus langsung tutup kapa eee,LABEL_4,0.2884052097797394
bagus kasih duit aja,bagus kasih duit,LABEL_4,0.27312517166137695
maaf bro saya nggak berani coment soal ini,maaf bro berani coment soal,LABEL_4,0.3865063190460205
menyediakan menu secara masal kolosal memang rentan terjadi keterlambatan distribusi sehingga menyebabkan basi otw membusuk jadi perlu ditinjau kembali efektivitasnya,sedia menu masal kolosal memang rentan jadi lambat distribusi sebab basi otw busuk jadi perlu tinjau efektivitas,LABEL_4,0.26628196239471436
namanya masak jumlah ribuan,nama masak jumlah ribu,LABEL_4,0.26457253098487854
salahin yang masak lah,salahin masak lah,LABEL_4,0.2676134407520294
org butuh sekolh gratis,org butuh sekolh gratis,LABEL_4,0.2865026593208313
qcnya mana ini,qcnya mana,LABEL_4,0.3321693539619446
bukan nya bergizi malah bikin sakit,bukan nya gizi malah bikin sakit,LABEL_4,0.22819259762763977
knapa sih msh aja rakyat yg di salahkan dg program ini padahal anak yg korban krn mbg berat sekali hidup rakyat ya tdk pernah benar dan yg benar selalu pemerintah,knapa sih msh rakyat salah dg program padahal anak korban mbg berat sekali hidup rakyat pernah benar benar selalu perintah,LABEL_2,0.2629866898059845
saya sering komemtar di media tiktok ttg tatacara higienis dlm proses memasak dan cara penyajian antara lain cara pakai masker cara pakai tutup kepala yg tdk sesuai standard mutu higienis saya blm lihat bahan baku nya dan cara masak nya serta brp lama waktu saat makanan masak sampai di anak anak sekolah adalah sangat utama penting,sering komemtar media tiktok ttg tatacara higienis dlm proses masak cara saji cara pakai masker cara pakai tutup kepala sesuai standard mutu higienis lihat bahan baku nya cara masak nya berapa lama waktu makan masak anak anak sekolah sangat utama penting,LABEL_4,0.25341230630874634
hahaha,hahaha,LABEL_4,0.3046087622642517
kalau basi jangan di makan yaitu membahayakan kesehatansemoga kedepannya ada perbaikan,kalau basi jangan makan bahaya kesehatansemoga depan baik,LABEL_4,0.2504463791847229
blm lg reaksi dr sekolah lain yg dapur,reaksi sekolah dapur,LABEL_2,0.24219010770320892
negara ngeri,negara ngeri,LABEL_2,0.27150964736938477
makanan sudah basi masih berkata tidak besyukurmakanan basi mana boleh makan,makan basi kata besyukurmakanan basi mana makan,LABEL_4,0.2761922776699066
program tak berguna,program tak guna,LABEL_4,0.3514382243156433
biak kalbar rajin tarawih calon ustadzah,biak kalbar rajin tarawih calon ustadzah,LABEL_2,0.24312210083007812
ri,ri,LABEL_4,0.2682817876338959
merauke indonesia id corbuzier news turah official politik terbaru,merauke indonesia id corbuzier news turah official politik baru,LABEL_4,0.30639544129371643
yg masak aja tidak benarjd jgn salahkan pemerintahpercayalah,masak benarjd jangan salah pemerintahpercayalah,LABEL_4,0.2575283944606781
ini bagai mana ni staf sus,bagai mana ni staf sus,LABEL_4,0.3391755521297455
ni program yg besar itu lo mau makan gk,ni program besar lo mau makan gk,LABEL_4,0.2825462818145752
rakabuming kabinet ri,rakabuming kabinet ri,LABEL_4,0.2814209759235382
ri surahman kepolisian ri humas polri official fyi,ri surahman polisi ri humas polri official fyi,LABEL_4,0.2944800555706024
