cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
oiiipresiden hentikan sj itu program makan cukup gratiskan pendidikan dan kesehatan,oiipresiden henti sj program makan cukup gratis didik sehat,Neutral,0.9978933930397034,neutral
dievaluasi penyelenggaraan nyakk bisa terjadi gini,evaluasi selenggara nyakk jadi gin,Neutral,0.9995279312133789,neutral
mbg makanan basi gratis,mbg makan basi gratis,Positive,0.9826201796531677,positive
lebih baik uangnya berikan ke pada orang tuanya sajaini lebih tepat sasaran,lebih baik uang ikan orang tua sajaini lebih tepat sasar,Negative,0.9968396425247192,negative
kata si ituu makan saja jangan banyak protes,kata si ituu makan jangan banyak protes,Neutral,0.7560481429100037,neutral
oknum yg memanfaatkan situasi,oknum manfaat situasi,Negative,0.9998446702957153,negative
seharusnya mbg diberikan khusus anak anak yang orang tuanya kurang mampu,mbg beri khusus anak anak orang tua kurang mampu,Neutral,0.9987766146659851,neutral
sudah terprediksi mulai awal mobilisasi nya saja sdh bisa di prediksi dg route yg panjang mending duit di alihkan sekolah gratis min slta dr pada seperti ini malah muncul masalah baru,prediksi mulai awal mobilisasi nya prediksi dg route panjang mending duit alih sekolah gratis min slta malah muncul masalah baru,Negative,0.9981947541236877,negative
menurut sy akan lebih berharga bila mbg di uangkan dan di berikan kpd ortu siswa,lebih harga bila mbg uang ikan ortu siswa,Positive,0.9013264179229736,positive
waduhgini yang ditakuti,waduhgini takut,Negative,0.9998502731323242,negative
ini gak takut sama letkol,takut sama letkol,Negative,0.9998723268508911,negative
kasihan ya coba dengarkan keluhan,kasihan coba dengar keluh,Negative,0.9998639822006226,negative
pemerintah tolong perhatikan,perintah perhati,Neutral,0.7359843254089355,neutral
program sia dari pilihan yg sangat tidak pandai dalam memilih calon presiden dan wakil rakyatnya,program sia pilih sangat pandai pilih calon presiden wakil rakyat,Positive,0.9976217150688171,positive
kalau basi kenapa dimakan,kalau basi makan,Negative,0.6512631773948669,negative
banyak anak² sekolah tidak mau makan makanan gratis,banyak anak sekolah mau makan makan gratis,Neutral,0.9991612434387207,neutral
mendingan pendidikan gratis makan gratis biaya mahal gedung sekolah banyak yang memenuhi standar,mending didik gratis makan gratis biaya mahal gedung sekolah banyak penuh standar,Negative,0.9997902512550354,negative
yg pentin pemerintah dapat duit,pentin perintah duit,Negative,0.998306155204773,negative
sayah pendukung berat anis tp sayah sangat setuju adanya program makan gizi gratis ini mudahhan sampe akhir jabatan prabow,sayah dukung berat anis tp sayah sangat tuju ada program makan gizi gratis mudahhan sampe akhir jabat prabow,Positive,0.4943141043186188,neutral
tak mungkin negara yang claims kaya boleh buat mcm tu kepada anak sekolah,tak mungkin negara claims kaya buat mcm tu anak sekolah,Negative,0.9996978044509888,negative
kirim ke pak prabowo aja kow dia tes makanan nya duluitu program nya beliau,kirim pak prabowo kow tes makan nya duluitu program nya beliau,Neutral,0.9990108013153076,neutral
kasian anak buakannya bergizi tapi malah pada sakit,kasi anak bua gizi malah sakit,Negative,0.9998706579208374,negative
terlalu cepat di masak,terlalu cepat masak,Negative,0.9997664093971252,negative
sekolah ku we ra keduman koe seng wes di kei kok protes,sekolah ku we ra dum koe seng wes kei kok protes,Negative,0.9998007416725159,negative
sekolah gratis yes makan gratis no,sekolah gratis yes makan gratis no,Neutral,0.9113125205039978,neutral
bergizi kata bazzer dan,gizi kata bazzer,Neutral,0.9977887868881226,neutral
berarti pengawas gizi gabut gak kerja,arti awas gizi gabut kerja,Neutral,0.9983651041984558,neutral
kalian siihhh di suruh sekolah gratis malah ingin makan gratis dmna² gratis ituyaa kya gitu,kalian siihh suruh sekolah gratis malah makan gratis dmna gratis ituyaa kya gitu,Negative,0.9613317847251892,negative
kesalahan vendor,salah vendor,Negative,0.9965795874595642,negative
mending uangnya dicairkan lalu diberi bantuan langsung ke anak itu,mending uang cair lalu beri bantu langsung anak,Neutral,0.9993939399719238,neutral
oke ghaz ok ghaz cret cret crettt,baik ghaz ghaz cret cret crett,Neutral,0.9307037591934204,neutral
nikmatin az pilihan klean,nikmatin az pilih klean,Positive,0.9469746351242065,positive
kalau keracunan semuax pasti kena tapi kalau hanya satu dua orang itu mungkin mereka mmg lagi sakithanya sj pas lagi makan dari mbg,kalau racun semuax kena kalau satu orang mungkin mmg sakithanya sj pas makan mbg,Negative,0.9998586177825928,negative
pentingnya memilih ahli yg benar benar ahlinya,penting pilih ahli benar benar ahli,Neutral,0.8010042309761047,neutral
program mbgpelaksanaan tak sesimple yg dibayangkantapi ya sudahlahbukan urusan kitaurusan pemerintah itu,program mbgpelaksanaan tak sesimple dibayangkantapi sudahlahbukan urus kitaurusan perintah,Negative,0.9976819753646851,negative
makanya anakku kupesan biar gak mau menerima makanan gratis itu biar itu buat temannya yg brngkat sekolah gak makan,makanya anak pes biar mau terima makan gratis biar buat teman brngkat sekolah makan,Neutral,0.9668419361114502,neutral
hati dek ntar dibilang gak bersyukur,hati dek ntar bilang syukur,Positive,0.996638298034668,positive
apapun masakannya pasti masakan ibu yang paling top,apa masakan masakan ibu paling baik,Positive,0.9994321465492249,positive
program hanya untuk hbis uang negara sja lbih baik ksih pendidikan gratis sja,program hbis uang negara lbih baik ksih didik gratis,Neutral,0.9994118213653564,neutral
lbh baik gratiskan biaya pendidikan,lbh baik gratis biaya didik,Negative,0.9994035959243774,negative
tiap anak juga alergi bedamnding g usah makan gratis,tiap anak alergi bedamnding g usah makan gratis,Neutral,0.9942025542259216,neutral
itu karena apa dapurnya hanya satu masaknya untuk banyak kalau mau lebih terarah dapurnya lebih dari satu biar lebih optimal pendapat aja sih,apa dapur satu masak banyak kalau mau lebih arah dapur lebih satu biar lebih optimal dapat sih,Negative,0.9857408404350281,negative
mubazir cuy ah,mubazir cuy ah,Negative,0.9918224215507507,negative
ini siapa kira kira yang bikin makanan gratisnya,siapa kira kira bikin makan gratis,Neutral,0.9933868050575256,neutral
saya mau perotes kenapa dikalimantan timur belum ada makan gratis pas nya dibontang utara guntung sdn bontang utara guntung kenapa belum ada,mau perotes dikalimantan timur makan gratis pas nya dibontang utara guntung sdn bontang utara guntung,Positive,0.9845201373100281,positive
lebih baik hentikan saja mbg krn bikin penghamburan uang kalau kondisi mbg nya kaya begitu,lebih baik henti mbg bikin hambur uang kalau kondisi mbg nya kaya,Negative,0.9997929930686951,negative
bagaimana tdk basimasak saja dari jam satu malam,bagaimana basimasak jam satu malam,Negative,0.7727475762367249,negative
sewajarnya ditiap sekolah ada khusus dapur buat masak biar bisa mkn yg segar dan tidak basi biar sehat anak anak indonsia dan semangat sekolah,wajar tiap sekolah khusus dapur buat masak biar mkn segar basi biar sehat anak anak indonsia semangat sekolah,Positive,0.9803681373596191,positive
knpa di mkn klu uda tau basi,knpa mkn klu uda tau basi,Negative,0.9994290471076965,negative
makanan anak ada kepentingan sebagian orang,makan anak penting bagi orang,Positive,0.9881128668785095,positive
engk gampang,engk gampang,Neutral,0.9843043684959412,neutral
apa krna masih panas ya lngsung di masukin ke lunch box nya,apa krna panas lngsung masukin lunch box nya,Neutral,0.847619354724884,neutral
makanan bergizi harus ada pengawas dr sekolah spy tdk merugikan anak sekolah,makan gizi awas sekolah spy rugi anak sekolah,Negative,0.9997230172157288,negative
jujur waktu pemilu kemarin pilihan kalah sedih tp saat ini saya bangga dg pilihanku walau kalah,jujur waktu milu kemarin pilih kalah sedih tp bangga dg pilih kalah,Negative,0.9994096755981445,negative
itu bukan salah persiden ny salah nya yang bikin makanan ny atau ngatar ny,bukan salah persiden ny salah nya bikin makan ny ngatar ny,Negative,0.9996820688247681,negative
setiap hari pasti banyak yang terbuang karena sering basi kalau ada yang sakit tidak ada,hari banyak buang sering basi kalau sakit,Negative,0.9995662569999695,negative
ga bakalan efektiv ngabisin anggaran tapi ga ada dampak positif programnya bagus tapi lebih bagus pendidikan gratis,bakal efektiv ngabisin anggar dampak positif program baik lebih baik didik gratis,Positive,0.995853066444397,positive
betul makanan dengan jumlah yg banyak tidak mungkin dibuat mendadak pasti dari malam mereka udah bikin ini penyebab sering terasa basi emang betul ini fakta disekolah dikampung saya pernah ikannya gatal ayam tempe bau sayurnya terasa masam basi nah fakta itu pernah terjadi kemudian sekolah mencoba komplain supaya ada perbaikannya,betul makan jumlah banyak mungkin buat dadak malam bikin sebab sering asa basi memang betul fakta seko kampung pernah ikan gatal ayam tempe bau sayur asa masam basi nah fakta pernah jadi kemudian sekolah coba komplain baik,Negative,0.9997429251670837,negative
hayuuu audit periksa itu penyedia mbg,hayuu audit periksa sedia mbg,Neutral,0.999516487121582,neutral
wajar basi sayur dimasak tengah malem dimakan anak jam siang apalgi klo ga higinis cpt basi,wajar basi sayur masak tengah malem makan anak jam siang apalgi kalau higinis cpt basi,Negative,0.999607503414154,negative
sebaiknya program mbg di evaluasi dan di kaji ulang di salurkan berupa sembako per kk yg benar² tdk mampu bukan per sekolah berupa masakan yg sdh matang,baik program mbg evaluasi kaji ulang salur upa sembako per kk benar mampu bukan per sekolah upa masakan matang,Neutral,0.9955238103866577,neutral
di tempat saya byk ank yg ngk mkn menunya jd mubazir,tempat byk ank ngk mkn menu jadi mubazir,Negative,0.995654821395874,negative
itu wadahnya gak food grade aturan dr stainess bukan dr plastik woylah kacau,wadah food grade atur stainess bukan plastik woylah kacau,Negative,0.9998421669006348,negative
kembalikan ke orang tua lebih alami,kembali orang tua lebih alami,Positive,0.8944408297538757,positive
buang uang ga tepat sasaran,buang uang tepat sasar,Negative,0.9990563988685608,negative
wah dimn ni,wah dimn ni,Negative,0.9175904393196106,negative
kenapa konsepnya gak di masak langsung di sekolahsekolah ya mungkin lebih efisien,konsep masak langsung sekolahsekolah mungkin lebih efisien,Positive,0.9990766048431396,positive
betul karena masaknya itu ribuan gimana tdk basi klw masaknya dari malam,betul masak ribu gimana basi klw masak malam,Negative,0.9993313550949097,negative
mukin masak nya siangklu mlm ngk mukin basi,mukin masak nya siangklu mlm ngk mukin basi,Negative,0.9995081424713135,negative
dari awal sangat tdk setuju dengan program mbg ini mending di stop pak di alihkan ke pendidikan gratis lebih aman dan lebih membantu masyarakat,awal sangat tuju program mbg mending stop pak alih didik gratis lebih aman lebih bantu masyarakat,Negative,0.5770702362060547,neutral
dia pkir ngasih mkan ank sekolah itu gampang mudah murahcoba klo prgrm unggulannya skitar dunia usaha tuk mnunjang perputaran ekonomi mntap tuh,pkir ngasih mkan ank sekolah gampang mudah murahcoba kalau prgrm unggul skitar dunia usaha tuk mnunjang putar ekonomi mntap tuh,Positive,0.9922846555709839,positive
miris bgt ya liatnya apa gak sbaiknya dana nya di berikan ke orgtuanya aja masing biar stiap org bs kelola makanan msg utk anaknya,miris banget liat apa sbaiknya dana nya ikan orgtuanya masing biar stiap org bs kelola makan msg anak,Negative,0.9998728036880493,negative
sama pernah anak ku dapat makan nya basiuntungnya bawa makan lauk dari rumah,sama pernah anak ku makan nya basiuntungnya bawa makan lauk rumah,Neutral,0.9393014311790466,neutral
lebih baik di uangkan saja janga kasi makan yg basi,lebih baik uang janga kasi makan basi,Negative,0.9998373985290527,negative
yang masak kaga nyobain apa,masak kaga nyobain apa,Neutral,0.9977226853370667,neutral
bisa aja klo basi mungkin saja karna terlalu banyak pesanan masak nya tdk dadakan,kalau basi mungkin terlalu banyak pesan masak nya dada,Negative,0.9990342855453491,negative
kalau pendidikan gratis gak ada basinya,kalau didik gratis basi,Negative,0.8729696273803711,negative
mungkin belum berpengalaman di bidangnya bagian jasa mbg,mungkin alam bidang bagi jasa mbg,Neutral,0.6300574541091919,neutral
gak usah dibayar kalo gitu dapurnya beres,usah bayar kalau gitu dapur beres,Neutral,0.743106484413147,neutral
baiknya bwa mkn dari rumah,baik bwa mkn rumah,Neutral,0.9995455145835876,neutral
mending skola gratis kan ya,mending skola gratis kan,Neutral,0.9922711849212646,neutral
mubajir kan akhirnya buang biaya,mubajir kan akhir buang biaya,Negative,0.9998160004615784,negative
dihentikan saja menurut saya banyak masalah disana sini,henti banyak masalah sana sini,Negative,0.9994282126426697,negative
sama dgn sekolah sy kadang begini,sama sekolah kadang begini,Neutral,0.9877270460128784,neutral
telur bau bg tadi aku untung ga di makan,telur bau bg tadi aku untung makan,Positive,0.9972706437110901,positive
aku belum dapat daerahh sragen karangmalang gimana nihhhh,aku daerahh sragen karangmalang gimana nihh,Negative,0.9984982013702393,negative
makanan basi gratis,makan basi gratis,Positive,0.6648212671279907,positive
trauma makan daging,trauma makan daging,Negative,0.9998043179512024,negative
dulu jarang sarapan kalau mau sekolahtp banyak yg pinter dan jujur,dulu jarang sarap kalau mau sekolahtp banyak pinter jujur,Positive,0.9890401363372803,positive
enak pendidikan gratis to,enak didik gratis to,Positive,0.999573290348053,positive
ah mana pemerintah memperhatikan yang kaya gini mana peduli mereka pemerintah payah,ah mana perintah perhati kaya gin mana peduli perintah payah,Negative,0.9998472929000854,negative
mungkin gegara masih panastrus langsung tutup kapa eee,mungkin gegara panastrus langsung tutup kapa ee,Neutral,0.9991921782493591,neutral
bagus kasih duit aja,baik kasih duit,Negative,0.5568826794624329,neutral
maaf bro saya nggak berani coment soal ini,maaf bro berani coment soal,Neutral,0.9786631464958191,neutral
menyediakan menu secara masal kolosal memang rentan terjadi keterlambatan distribusi sehingga menyebabkan basi otw membusuk jadi perlu ditinjau kembali efektivitasnya,sedia menu masal kolosal memang rentan jadi lambat distribusi sebab basi otw busuk jadi perlu tinjau efektivitas,Negative,0.7878459095954895,negative
namanya masak jumlah ribuan,nama masak jumlah ribu,Neutral,0.997723400592804,neutral
salahin yang masak lah,salahin masak lah,Negative,0.9997038245201111,negative
org butuh sekolh gratis,org butuh sekolh gratis,Neutral,0.9981630444526672,neutral
bukan nya bergizi malah bikin sakit,bukan nya gizi malah bikin sakit,Negative,0.9998422861099243,negative
knapa sih msh aja rakyat yg di salahkan dg program ini padahal anak yg korban krn mbg berat sekali hidup rakyat ya tdk pernah benar dan yg benar selalu pemerintah,knapa sih msh rakyat salah dg program padahal anak korban mbg berat sekali hidup rakyat pernah benar benar selalu perintah,Negative,0.999752938747406,negative
saya sering komemtar di media tiktok ttg tatacara higienis dlm proses memasak dan cara penyajian antara lain cara pakai masker cara pakai tutup kepala yg tdk sesuai standard mutu higienis saya blm lihat bahan baku nya dan cara masak nya serta brp lama waktu saat makanan masak sampai di anak anak sekolah adalah sangat utama penting,sering komemtar media tiktok ttg tatacara higienis dlm proses masak cara saji cara pakai masker cara pakai tutup kepala sesuai standard mutu higienis lihat bahan baku nya cara masak nya berapa lama waktu makan masak anak anak sekolah sangat utama penting,Positive,0.9395002722740173,positive
